user,localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes,dike ID,pole_trend,pole_plunge
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a2f1b8e054f84e403f47d5d06d3bc736,401382.0137,5043113.05,45.53457079,-94.26305607, 15T,3,5,-1, Dike orientation ,89,152.4842835,62.48428345,0.93869019, Diabase Dike, Sat Aug 10 17:17:19 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 0e9d3c741a0e03f24a89039c71be8c9f,401382.0137,5043113.05,45.53457079,-94.26305607, 15T,3,5,-1, Dike orientation ,87.04685211,147.2795258,57.27952576,0.93869019, Diabase Dike, Sat Aug 10 17:17:05 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 339455e020b412c041cbcfda9ffb8d9f,401382.1502,5043112.159,45.53456279,-94.26305414, 15T,3,5,-1, Dike orientation ,85.81974792,149.2285767,59.22857666,0.93869019, Diabase Dike, Sat Aug 10 17:16:54 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 705a541c04c4a91c553954df196c137c,401383.2154,5043111.211,45.53455441,-94.26304031, 15T,4,5,-1, Dike orientation ,89,341.2839356,251.2839356,0.93869019, Diabase Dike, Sat Aug 10 17:16:43 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, cc434f20a0805ce89cd873f47c21c6ac,401383.2154,5043111.211,45.53455441,-94.26304031, 15T,4,5,-1, Dike orientation ,88.39402771,161.9694214,71.96942139,0.93869019, Diabase Dike, Sat Aug 10 17:16:38 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 5de129ec666a2167049328ccc1145b5c,401384.1654,5043113.343,45.53457373,-94.26302858, 15T,3,5,-1, Dike orientation ,88.75728607,152.4204407,62.42044067,0.93869019, Diabase Dike, Sat Aug 10 17:16:22 2019,not sampled for pmag,NED37,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 8aa685c72fb26cb6b1b773cdeac10bf9,401360.333,5043122.198,45.53465005,-94.26333552, 15T,3,10,-1, Dike orientation ,81.96937561,152.7262726,62.72627258,0.93869019, Diabase Dike, Sat Aug 10 16:28:56 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 445a2bdc642100eec3098a675af7eff4,401361.3564,5043124.837,45.53467393,-94.26332295, 15T,3,10,-1, Dike orientation ,79.0945816,160.0854187,70.0854187,0.93869019, Diabase Dike, Sat Aug 10 16:28:46 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 3ea28bed429031c28304dd40c7446b78,401363.1107,5043122.336,45.53465168,-94.26329998, 15T,3,10,-1, Dike orientation ,76.82643127,156.0452881,66.04528809,0.93869019, Diabase Dike, Sat Aug 10 16:28:24 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 424cfb66fc33d879c8ec72203415c54b,401365.6393,5043122.45,45.53465306,-94.26326763, 15T,3,10,-1, Dike orientation ,74.61607361,163.507309,73.50730896,0.93869019, Diabase Dike, Sat Aug 10 16:27:56 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, c36bae9d6dd9c3d5635c8fecf8164157,401365.6393,5043122.45,45.53465306,-94.26326763, 15T,3,10,-1, Dike orientation ,83.49311829,153.9537506,63.95375061,0.93869019, Diabase Dike, Sat Aug 10 16:27:49 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 658fb6fcef3f561eb37be1534093e016,401365.6393,5043122.45,45.53465306,-94.26326763, 15T,3,10,-1, Dike orientation ,74.30702209,157.188446,67.18844604,0.93869019, Diabase Dike, Sat Aug 10 16:27:37 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 1a14bde16cd8caa0c49939dbda21ac35,401364.0866,5043122.372,45.53465214,-94.26328749, 15T,3,10,-1, Dike orientation ,74.68097687,157.6226959,67.62269592,0.93869019, Diabase Dike, Sat Aug 10 16:27:30 2019,,NED36,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 7542b0e528e728852f5edac05508f371,402992.756,5042943.848,45.53327437,-94.24239778, 15T,3,10,-1, Dike orientation ,82.07689667,135.8896942,45.88969421,0.93869019, Diabase Dike, Sat Aug 10 13:46:23 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 92ce5b90e956d953127d28cb6773bda0,402992.2879,5042940.679,45.53324578,-94.24240314, 15T,3,10,-1, Dike orientation ,85.45439911,151.41008,61.41007996,0.93869019, Diabase Dike, Sat Aug 10 13:46:03 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 21de1e4cea58b551c4a416aadb1dfacd,402995.5355,5042940.717,45.53324658,-94.24236157, 15T,3,10,-1, Dike orientation ,88.22719574,150.6207275,60.62072754,0.93869019, Diabase Dike, Sat Aug 10 13:45:54 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 2d172438596f4cc44e5eac3403ca9e9a,402996.8077,5042939.594,45.53323665,-94.24234506, 15T,3,10,-1, Dike orientation ,86.76254272,145.6197815,55.61978149,0.93869019, Diabase Dike, Sat Aug 10 13:45:44 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 10f2b44e48cdb1aa1473f1e528ca3cf6,402995.2841,5042941.82,45.53325647,-94.24236501, 15T,3,10,-1, Dike orientation ,83.13815308,148.7470245,58.74702454,0.93869019, Diabase Dike, Sat Aug 10 13:45:31 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 9dca4b93bf82b523fd7931921f6ebe2b,402996.8012,5042940.87,45.53324813,-94.24234539, 15T,4,10,-1, Dike orientation ,86.8895874,167.7380219,77.73802185,0.93869019, Diabase Dike, Sat Aug 10 13:45:18 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 6e09efc4f3c01b90a003079be39e6540,402995.2064,5042939.335,45.53323409,-94.24236551, 15T,4,5,-1, Dike orientation ,85.57391357,351.6618652,261.6618652,0.93869019, Diabase Dike, Sat Aug 10 13:45:07 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, d8985d3811da1382f8134c994c803019,402997.775,5042931.461,45.5331636,-94.24233106, 15T,4,10,-1, Dike orientation ,84.91474915,161.4845734,71.48457336,0.93869019, Diabase Dike, Sat Aug 10 13:44:22 2019,,NED35,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 9fd35e4c58be400ed3501c761639fca0,401367.5743,5043121.037,45.53464062,-94.26324257, 15T,4,5,-1, Dike orientation ,83.25421906,159.3475037,69.34750366,0.93869019, Diabase Dike, Wed Jul 24 15:52:31 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, c93ad7cf16119781704d61e823b4bfab,401367.5743,5043121.037,45.53464062,-94.26324257, 15T,4,5,-1, Dike orientation ,73.59950256,154.8781433,64.87814331,0.93869019, Diabase Dike, Wed Jul 24 15:52:20 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 9c792c7ef87ea4deb8e7b9f6d1471a32,401719.1629,5043103.414,45.53453173,-94.25873713, 15T,3,5,-1, Dike orientation ,80.88661194,117.7341614,27.73416138,0.93869019, Diabase Dike, Wed Jul 24 15:04:05 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 952e4afe3968f06ec55b7c9ab8c61dc0,401719.5049,5043106.021,45.53455525,-94.25873327, 15T,3,5,-1, Dike orientation ,77.07009888,114.2030258,24.20302582,0.93869019, Diabase Dike, Wed Jul 24 15:02:41 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 1025275234d0dbb5eb44ee6d8959011a,401719.8092,5043106.641,45.53456086,-94.2587295, 15T,3,5,-1, Dike orientation ,75.86857605,119.8156204,29.81562042,0.93869019, Diabase Dike, Wed Jul 24 15:02:10 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 6f6a810549938766eec42d25b77018a5,401725.8504,5043105.335,45.53454997,-94.25865188, 15T,4,5,-1, Dike orientation ,58.42128372,122.8825378,32.88253784,0.93869019, Diabase Dike, Wed Jul 24 14:56:20 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 6c93a6855f9893f0f149c49b1df12b61,401726.0582,5043104.396,45.53454154,-94.25864903, 15T,3,5,-1, Dike orientation ,54.59650421,121.9305191,31.9305191,0.93869019, Diabase Dike, Wed Jul 24 14:56:07 2019, Target 21. Odd orientation. Large block of granite but there is a possibility it is root heaved. ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 9a3ba636249be5cf6afb8c2eda690666,401717.4944,5043102.63,45.53452444,-94.25875833, 15T,3,5,-1, Dike orientation ,81.07284546,156.0583496,66.05834961,0.93869019, Diabase Dike, Wed Jul 24 14:49:55 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, efc1bc726d2d6434f9447ccf649d13ef,401758.5678,5043069.842,45.53423518,-94.25822583, 15T,3,5,-1, Dike orientation ,86.23941803,327.8049927,237.8049927,0.93869019, Diabase Dike, Wed Jul 24 14:21:10 2019,Was called target 18; sampled as NED24,NED24,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, e8e8cf47284f77168814166f3ec3c509,401757.183,5043070.031,45.53423669,-94.2582436, 15T,3,5,-1, Dike orientation ,86.41452026,159.938797,69.938797,0.93869019, Diabase Dike, Wed Jul 24 14:20:49 2019,Was called target 18; sampled as NED24,NED24,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 7731979fa7a4b85a987cb7762acacee3,401757.6054,5043071.506,45.53425002,-94.25823849, 15T,3,5,-1, Dike orientation ,89,145.1534729,55.1534729,0.93869019, Diabase Dike, Wed Jul 24 14:20:34 2019,Was called target 18; sampled as NED24,NED24,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 1e9a50deb39bfc826c4e20b637bad443,401757.352,5043072.045,45.53425484,-94.25824184, 15T,3,5,-1, Dike orientation ,86.58804321,152.2265778,62.22657776,0.93869019, Diabase Dike, Wed Jul 24 14:20:24 2019,Was called target 18; sampled as NED24,NED24,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a26873f60c7a71979f81fdabd778f138,401776.9894,5043043.161,45.53399768,-94.2579846, 15T,4,5,-1, Dike orientation ,73.66027832,149.1049805,59.10498047,0.93869019, Diabase Dike, Wed Jul 24 14:09:07 2019,Was called target 17; sampled as NED23,NED23,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, fcd1018cbd63ea02919debc91e553219,401775.0352,5043042.521,45.53399165,-94.25800949, 15T,3,5,-1, Dike orientation ,83.22504425,148.3799286,58.37992859,0.93869019, Diabase Dike, Wed Jul 24 14:08:32 2019,Was called target 17; sampled as NED23,NED23,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a011fb2d00852a96c18a42fc656d77ee,401774.3834,5043041.032,45.53397815,-94.25801754, 15T,3,5,-1, Dike orientation ,73.47164917,154.7948456,64.79484558,0.93869019, Diabase Dike, Wed Jul 24 14:08:15 2019,Was called target 17; sampled as NED23,NED23,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, f6021b68259a2fbe2de20c5bf1987af7,401818.9154,5043010.016,45.53370532,-94.25744112, 15T,0,-1,-1, Dike orientation ,87.30219269,149.2062531,59.20625305,0.93869019, Diabase Dike, Wed Jul 24 13:58:53 2019,Was called target 16; sampled as NED22,NED22,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, e529353602773836dde12b268b2f564c,401818.9154,5043010.016,45.53370532,-94.25744112, 15T,0,-1,-1, Dike orientation ,89,151.4735718,61.47357178,0.93869019, Diabase Dike, Wed Jul 24 13:57:34 2019,Was called target 16; sampled as NED22,NED22,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a58cb7a46a8757bd4bd494955f2c69c0,401818.9154,5043010.016,45.53370532,-94.25744112, 15T,0,-1,-1, Dike orientation ,89,149.6613007,59.66130066,0.93869019, Diabase Dike, Wed Jul 24 13:57:18 2019,Was called target 16; sampled as NED22,NED22,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 7e610b237446e3e6607bdad5177f67b2,402363.9639,5044040.222,45.54305269,-94.2506677, 15T,3,5,-1, Dike orientation ,77.52416992,157.377945,67.37794495,0.93869019, Diabase Dike, Wed Jul 24 11:02:49 2019, ,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 0ca405e226113d7b3cffb5122f9c5e6a,402359.221,5044044.99,45.54309494,-94.25072939, 15T,3,5,-1, Dike orientation ,79.73233795,154.808548,64.80854797,0.93869019, Diabase Dike, Wed Jul 24 10:59:08 2019, Joint in granite with mm-thick very fine-grained dark grey band. Potentially a bit of melt associated with NED diking?,,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 50919cfb1a91c20412fd88b92356a3f5,404771.1815,5041104.58,45.51696813,-94.21926859, 15T,3,5,-1, Dike orientation ,89,160.457962,70.45796204,0.93869019, Diabase Dike, Tue Jul 23 19:16:05 2019, ,NED34,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, 03dba6c3b33a538ce4852955842748c0,404770.8062,5041109.192,45.51700958,-94.21927429, 15T,3,5,-1, Dike orientation ,86.93286133,163.4821014,73.48210144,0.93869019, Diabase Dike, Tue Jul 23 19:12:53 2019, ,NED34,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, d29a40d95a7dfbea3df2773a9724707f,404771.0969,5041110.226,45.51701892,-94.21927077, 15T,3,5,-1, Dike orientation ,80.51206207,149.8276978,59.82769775,0.93869019, Diabase Dike, Tue Jul 23 19:12:39 2019, ,NED34,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, a56784c6002b7014d4c595c1e4bc1364,404768.6278,5041103.72,45.51696004,-94.21930111, 15T,4,5,-1, Dike orientation ,88.67685699,161.6823578,71.68235779,0.93869019, Diabase Dike, Tue Jul 23 19:12:20 2019, ,NED34,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, c75fafa3869397ece7de4d6b7d85028a,404772.0782,5041101.973,45.51694478,-94.2192566, 15T,4,5,-1, Dike orientation ,88.42483521,157.8581848,67.85818481,0.93869019, Diabase Dike, Tue Jul 23 19:12:01 2019, ,NED34,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, b0cd4de54604873ed734cab48f4873bb,404771.2822,5041106.47,45.51698514,-94.21926767, 15T,4,5,-1, Dike orientation ,88.46230316,160.3108673,70.31086731,0.93869019, Diabase Dike, Tue Jul 23 19:11:48 2019, ,NED34,,
Nick,3142608518a38e51b1d5ca8e90476a25, Locality 1, d92b37f3bc160fee85b71b2012764340,402998.3457,5043014.862,45.5339142,-94.24234028, 15T,3,5,-1, Dike orientation ,71.91952515,147.4332581,57.43325806,0.93869019, Diabase Dike, Tue Jul 23 10:19:17 2019, NED3,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 809c172ee9f20a409807c5fbd7b95539,403109.3112,5042398.379,45.528382,-94.240797, 15T,349.125587,5,6, Dike plane,84,351,261,1.198, Diabase, Wed Aug  7 20:48:21 2019, ,NED32,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 7d058ad544555bfcac58ea0bc75f4683,403105.4005,5042396.535,45.528365,-94.240847, 15T,349.956,5,6, Dike plane,86,151,61,1.198, Diabase, Wed Aug  7 20:48:10 2019, ,NED32,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 619fa1998942332896758cc1836addf5,403101.8335,5042393.209,45.528334,-94.240892, 15T,351.088174,5,3, Dike plane,81,6,276,1.198, Diabase, Wed Aug  7 20:47:50 2019, ,NED32,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, bbb354c19824815eaebb45637041ea5f,403100.8229,5042393.057,45.528333,-94.240905, 15T,350.823925,5,3, Dike plane,89,196,106,1.198, Diabase, Wed Aug  7 20:47:45 2019, ,NED32,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, a95b92e5f610f873e3a65fa8e23f4fe7,403095.8256,5042395.882,45.528358,-94.24097, 15T,350.78475,5,4, Dike plane,87,175,85,1.198, Diabase, Wed Aug  7 20:47:17 2019, ,NED32,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 59081b6dd1eff1f99f74a9c529dd2d3c,403096.0917,5042393.615,45.528337,-94.240966, 15T,351.724349,5,4, Dike plane,88,199,109,1.198, Diabase, Wed Aug  7 20:47:03 2019, ,NED32,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 987ced8d85cfaab28794227a0db9abb8,401363.2693,5043123.68,45.534664,-94.263298, 15T,332.906921,10,16, Dike plane,71,167,77,1.198, Diabase, Wed Jul 24 15:59:21 2019, Target 23,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, e5c2059d4362852ea0573d48f28b2238,401363.2693,5043123.68,45.534664,-94.263298, 15T,332.906921,10,16, Dike plane,67,173,83,1.198, Diabase, Wed Jul 24 15:59:03 2019, Target 23,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 0769e0543376207a9d8da3fd8b740893,401721.0794,5043100.813,45.534509,-94.258712, 15T,337.556385,5,4, Dike plane,80,134,44,1.198, Diabase, Wed Jul 24 15:03:58 2019, Target 21,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 5ceeffd5a329352778df5e02e2d35a41,401755.8487,5043073.028,45.534263,-94.258261, 15T,338.609957,5,3, Dike plane,85,161,71,1.198, Diabase, Wed Jul 24 14:19:39 2019, Target 18,NED24,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, e31235a26cf8baf92c157ef24400be28,401755.8973,5043073.619,45.534269,-94.258261, 15T,338.173856,5,3, Dike plane,89,343,253,1.198, Diabase, Wed Jul 24 14:19:16 2019, Target 18,NED24,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, b73971e4af35e029cc7e5cdf4b551a5e,401755.3007,5043073.563,45.534268,-94.258268, 15T,338.576079,5,4, Dike plane,88,173,83,1.198, Diabase, Wed Jul 24 14:18:51 2019, Target 18,NED24,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, ade4509c112d240910e21cf10372eb5f,401815.5318,5043025.94,45.533848,-94.257488, 15T,335.073608,5,6, Dike plane,88,157,67,1.198, Diabase, Wed Jul 24 13:54:43 2019, Target 16,NED22,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 76f86e3ab44766811e0d37287b9d3e85,401814.0769,5043025.837,45.533847,-94.257506, 15T,338.107788,5,6, Dike plane,84,162,72,1.198, Diabase, Wed Jul 24 13:54:36 2019, Target 16,NED22,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, b369088c0a9517ddff6ba8da703844eb,404776.9872,5041113.052,45.517045,-94.219196, 15T,342.420837,5,3, Dike plane,88,354,264,1.198, Diabase, Tue Jul 23 19:13:39 2019, Target 12,NED34,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 6575810dbed1fdbf7d4664a9f52e7cff,404778.8723,5041113,45.517045,-94.219172, 15T,343.112703,5,3, Dike plane,84,171,81,1.198, Diabase, Tue Jul 23 19:13:29 2019, Target 12,NED34,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 81a8eb4b95036fbb76cf4fd373819bee,404774.1879,5041113.267,45.517047,-94.219232, 15T,344.279324,10,6, Dike plane,89,166,76,1.198, Diabase, Tue Jul 23 19:13:11 2019, Target 12,NED34,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, eee780e7661c18fc5b15a80c724382e7,403671.025,5043050.737,45.53433,-94.233734, 15T,350.861474,5,3, Dike plane,89,347,257,1.198, Diabase, Tue Jul 23 12:11:52 2019, Target 4 high priority,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, f1f2e7fd8f2611e3bd2b91431aacb7e2,402997.3068,5043014.142,45.533908,-94.242353, 15T,349.445661,5,3, Dike plane,73,142,52,1.198, Diabase, Tue Jul 23 10:19:49 2019, NED3 plane,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, 6c802c4c335b5c2233ee0181dedebf96,402997.5372,5043013.375,45.533901,-94.24235, 15T,349.558364,5,3, Dike plane,78,170,80,1.198, Diabase, Tue Jul 23 10:19:29 2019, NED3 plane,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, fd1d8355202288cab7beb565d66af7e3,403042.4141,5043021.627,45.533981,-94.241777, 15T,338.593994,5,4, Dike plane,86,139,49,1.198, Diabase, Tue Jul 23 09:54:25 2019, NED3 dike margin measured at base of exposure,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, c5ae1dce7e9f10b4d60a58f8375b4e19,403035.4691,5043030.541,45.53406,-94.241868, 15T,339.945557,5,4, Dike plane,89,324,234,1.198, Diabase, Tue Jul 23 09:52:16 2019, NED3 plane,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, eec18909d0aa505409b2f731205d6cb4,403036.2321,5043029.086,45.534047,-94.241858, 15T,339.92981,5,4, Dike plane,89,145,55,1.198, Diabase, Tue Jul 23 09:52:07 2019, NED3 plane,,,
Yiming,f40b2c90723e6730c9006f33aadbc300, Locality 1, ae051650c728330d577578d44135e999,403044.026,5043030.614,45.534062,-94.241758, 15T,340.822998,5,3, Dike plane,86,136,46,1.198, Diabase, Tue Jul 23 09:48:59 2019, NED3 measured near the bottom,,,